brewery_id;brewery_name;brewery_city;brewery_country;brewery_type
7778;State Street Saloon;Portsmouth;US;Bar, Eatery
47241;The Architect;Cambridge;GB;Bar, Eatery
6609;Eschweger Klosterbrauerei;Eschwege;DE;Brewery
18297;King Richard's Wine & Spirits;Michigan City;US;Store
23332;Seiyo;Boston;US;Bar, Eatery, Beer-to-go
32501;Beermoth;Manchester;GB;Store
48931;Racca's Pizzeria Napoletena;Casper;US;Bar, Eatery
43407;R.S. Taylor & Sons Brewing;Salem;US;Brewery, Bar, Eatery, Beer-to-go
6069;Falstaff Bastille;Paris;FR;Bar, Eatery
15197;Empire Brewing;Huddersfield;GB;Brewery
24046;Bräustüberl Zum Spaten;München;DE;Brewery, Bar, Eatery
14942;Big Stick Brew Company;Krebs;US;Brewery
20088;Dupus Boomer's;Pullman;US;Bar, Eatery
14608;Ye Cracke;Liverpool;GB;Bar, Beer-to-go
1300;Castle Brewing (Kenya) Ltd;Thika;KE;Brewery
20679;Everybody's Brewing;White Salmon;US;Brewery, Bar, Eatery, Beer-to-go
3450;Birrificio Cittavecchia;Sgonico (Ts);IT;Brewery
36183;Benchmark Provisions;Boone;US;Store
14793;Two Fools Tavern;Albuquerque;US;Bar, Eatery
34437;Cervecera Del Puerto;Valparaíso;CL;Brewery
3634;Frog & British Library, The;Paris;FR;Brewery, Eatery
24590;The Smilin' Moose Publyk House and Tavern;South Paris;US;Bar, Eatery
38558;Old Mule Pub;Buenos Aires;AR;Brewery, Bar, Eatery
33482;Proclamation Ale Company;Warwick;US;Brewery, Bar
21784;Toddy Shoppe II;Brownsburg;US;Store
36991;The Island King Imports;Tamuning;GU;Brewery
9862;Hugo's Grill and Brewhouse;Victoria;CA;Brewery, Bar, Eatery
10973;Doc's Homebrew Supplies;Binghamton;US;Homebrew
3879;Triangle Home Brewing Supply;Pittsburgh;US;Homebrew
38557;La Palmas;San Miguel;MX;Bar, Eatery
35618;Freak'N Brewing Company;Peoria;US;Brewery, Bar, Beer-to-go
23849;Templo da Cerveja;Curitiba - PR;BR;Store
20189;Sunsets Bar;Capistrano Beach;US;Bar
51544;Dux Dine;Christchurch;NZ;Brewery, Bar, Eatery
50828;Obercreek Brewing Company;Wappingers Falls;US;Brewery, Bar, Beer-to-go
52576;Tandoor Restaurant and Bar;San Ignacio;BZ;Bar, Eatery
15556;Bridget Foy's;Philadelphia;US;Bar, Eatery
48992;San Diego Brewing Co. - North Park;San Diego;US;Brewery, Bar
28430;Highland Liquors;Louisville;US;Bar, Beer-to-go
44223;Stacked Pickle;Indianapolis;US;Bar, Eatery
22828;Yum Yum Shack;Cooperstown;US;Bar, Eatery
53529;Beer Fairy (Пивной Фей);Minsk;BY;Bar, Beer-to-go
18927;Bodega 1800 Import & Export Corporation;Miami;US;Brewery
26134;Giant Eagle Market District - Kingsdale;Columbus;US;Eatery, Beer-to-go
5949;Brauerei Ott;Heiligenstadt;DE;Brewery, Bar
38827;The Well;Brooklyn;US;Bar, Eatery
5752;Brauerei Aldersbach;Aldersbach;DE;Brewery
8699;Dépanne Plus;Gatineau;CA;Store
26234;1321 Taproom;Torrance;US;Bar, Eatery
47144;Upside Brewing / J&G Pizza Palace;Sylvania;US;Brewery, Bar, Eatery
46664;Olive Garden;Oshkosh;US;Bar, Eatery
29412;Silver Lake Beer and Wine Making Supply;Providence;US;Homebrew
22311;Irish Rover;Webster;US;Bar
5020;Pivzavod Aparan;Aparan;AM;Brewery
31981;Tilted Kilt Pub & Eatery;Pittsburgh;US;Bar, Eatery
17061;Brannigan Brothers;Lansing;US;Bar, Eatery
39850;Buffalo Bodega;Deadwood;US;Bar, Eatery, Beer-to-go
51723;The Casual Pint - Mason;Mason;US;Bar, Eatery, Beer-to-go
3670;Brasserie Musée de Ville-sur-Illon;Ville-sur-Illon;FR;Brewery
48554;Beer Study;Durham;US;Bar, Beer-to-go
13427;King Street Grille;Charleston;US;Bar, Eatery
25870;When Pigs Fly;Kittery;US;Bar, Eatery
38804;Cervejaria Providência;Cascavel;BR;Brewery
25543;Bar One;North Hollywood;US;Bar, Eatery
35499;Brú Brewery;County Meath;IE;Brewery
35966;Two Sisters Brewery;Benton City;US;Brewery
8855;Rudyard's British Pub;Houston;US;Bar, Eatery
24573;Red Zinnia;Fallon;US;Store
8069;Turm Bräu;Knittelfeld;AT;Brewery, Eatery
22434;Foggy Noggin Brewing;Bothell;US;Brewery, Bar, Beer-to-go
1054;The Feathers Pub;Toronto;CA;Bar, Eatery
28250;Shades Of Pale Brewing Company;Salt Lake City;US;Brewery
21878;Sip N Time;Watervliet;US;Store
33798;Summit Beer Station;Huntington;US;Bar, Beer-to-go
53497;The Brass Tap;Florence;US;Bar, Eatery
18367;The Rongovian Embassy To The U.S.A.;Trumansburg;US;Bar
45632;Cornerstone Burger Co.;Northfield;US;Bar, Eatery
14737;Kleines Eifeler Brauhaus;Bad Münstereifel;DE;Brewery, Eatery, Beer-to-go
33033;Uncle Leo's Brewery;Pictou;CA;Brewery, Beer-to-go
8852;Little Ortino's Restaurant;Schwenksville;US;Bar, Eatery, Beer-to-go
3518;Domus;Leuven;BE;Brewery, Bar, Eatery
49155;Hawaiian Ola Brewing Corporation;Kailua Kona;US;Brewery, Bar, Beer-to-go
1086;Cleveland ChopHouse And Brewery;Cleveland;US;Brewery, Bar, Eatery
30788;The Monkey's Paw;Chicago;US;Bar, Eatery
7110;Petite Abeille - Hudson Street;New York;US;Bar, Eatery
44117;Durham Co-op Market;Durham;US;Store
37481;High Dive;Gainesville;US;Bar
21985;La Gueule de Bois;Jonquière;CA;Brewery
46709;Jack's Run Brewing Co;Purcellville;US;Brewery, Bar
29324;Tastings WineBar And Bistro;Foxboro;US;Bar, Eatery
35531;Bat 17;Evanston;US;Bar, Eatery
5190;Govnor's Public House Restaurant And Brewery;Lake In The Hills;US;Brewery, Bar, Eatery
22313;Sonoma Wines & Spirits;Glastonbury;US;Store
6510;Flying Beaver Bar & Grill;Richmond;CA;Bar, Eatery
7170;The Monk's Vineyard;Saint Augustine;US;Bar, Beer-to-go
37818;Moondoggy's Pizza and Pub;Brunswick;US;Bar, Eatery
7436;Eddy's Beverage, Inc (E.B.I.);Saratoga Springs;US;Store
12140;Steinbach Bräu;Erlangen;DE;Brewery, Eatery, Beer-to-go
39842;Kaffee De Planck;Gent;BE;Bar, Eatery
54078;Streekbrouwerij De Stramme Kabouter;Mill;NL;Brewery, Homebrew, Beer-to-go
17856;Horny Goat Brewing Co.;Milwaukee;US;Brewery
6839;Brauhaus Pforzheim GmbH;Pforzheim;DE;Brewery
32885;Tony Harper's Pizza & Clam Shack;Old Forge;US;Bar, Eatery
30423;Frontier;Brunswick;US;Bar, Eatery
40184;SweetGum Brewing Company;Starkville;US;Brewery
80;Strathaven Ales;Strathaven;GB;Brewery
26022;Chama River Micro Bar;Albuquerque;US;Bar
51121;Chapel + Main;Dover;US;Brewery, Bar, Eatery
43175;Olde Main Street Pub;Salem;US;Bar, Eatery
25953;Piniavos Alutis;Panevėžys;LT;Brewery
2009;Wine and Beer Emporium;Chadds Ford;US;Homebrew
33449;Veteran Beer Company;Chicago;US;Brewery
8593;Phoenix Brewery Co Ltd;Greater Manchester;GB;Brewery
42015;Merrimack Ales;Lowell;US;Brewery
32605;Cerveceria Bachmann;San Carlos de Bariloche;AR;Brewery, Bar, Eatery
25854;BQ - Birra Artigianale Di Qualita';Milano;IT;Bar, Eatery
18680;Milwaukee Brewing Company;Milwaukee;US;Brewery, Beer-to-go
46207;Nine Giant Brewing;Cincinnati;US;Brewery, Bar, Beer-to-go
39184;The Diving Elk;Sioux City;US;Bar, Eatery
46963;Mr. Brews Taphouse;Menomonee Falls;US;Bar, Eatery
36745;Jay's Waalwijk;Waalwijk;NL;Bar, Eatery
16128;Jerry's Sandwiches;Chicago;US;Bar, Eatery
27120;BJ's Restaurant & Brewhouse;Pembroke Pines;US;Bar, Eatery
19385;Bluegrass;Highland Park;US;Bar, Eatery
38297;TopshelF Pizza & Pub;Muskegon;US;Bar, Eatery
46557;Grain Craft Bar + Kitchen ;Newark;US;Bar, Eatery
19937;The Regal Beagle;Virginia Beach;US;Bar, Eatery
8067;Dombräu;Graz;AT;Brewery, Bar, Eatery
46682;Haarige Kuh Brauerei;Interlaken;CH;Brewery, Bar, Beer-to-go
19120;Hair O' The Dog Wine & Spirits;Easton;US;Store
13416;Nick And Nate's Pizzeria;Sylva;US;Bar, Eatery
22373;Spirit Of '76 Wines & Liquors;Manasquan;US;Store
15177;O'Bannon's Taphouse;College Station;US;Bar
36966;St. Marys Beverage;Saint Marys;US;Store
14271;Bryggergården;Roskilde;DK;Bar, Eatery
32280;Timeless Pints Brewing Company;Lakewood;US;Brewery, Bar
46775;Bierstadt Lagerhaus;Denver;US;Brewery, Bar
26546;The Local Bottle Store & Provisions;East St Kilda;AU;Store
47638;Stellenbosch Brewing Co;Stellenbosch;ZA;Brewery, Bar, Eatery, Beer-to-go
4384;Lightning Boy Brewery;Belgrade;US;Brewery
33735;Nano 108 Brewing Company;Colorado Springs;US;Brewery, Bar, Beer-to-go
33975;Vernal Brewing Company;Vernal;US;Brewery, Bar, Eatery, Beer-to-go
45846;Hard Rock Cafe;Nassau;BS;Bar, Eatery
33322;Muskogee Beverage Discount;Muskogee;US;Store
7838;Bacchus Wine and Spirits;Kalamazoo;US;Store
46662;Big Rack Brew Haus;Winterset;US;Brewery
16138;Bishop's Cellar;Halifax;CA;Store
35868;Ploughshare Brewing Company;Lincoln;US;Brewery, Bar, Eatery, Beer-to-go
16559;Lake Liquors;Cedar Lake;US;Store
14242;Shardlow Brewing Company Ltd;Shardlow;GB;Brewery
38723;Carl's Pharmacy;Aspen;US;Store
43032;ABC Fine Wine & Spirits;Tallahassee;US;Store
28488;Carolina Ale House;Greenville;US;Bar, Eatery
50080;Szimpla Café / Craft Beer Bar;Budapest;HU;Bar, Eatery
11943;Super Liquors;Peoria;US;Store
20291;Michael Dean's;Raleigh;US;Bar, Eatery
5690;Bayside Liquors;Bar Harbor;US;Store
27800;Pacific Brewing Laboratories;San Francisco;US;Brewery
9048;Industrial Cervecera S.A. / Compañía Cervecera De Nicaragua;Managua;NI;Brewery
36238;Anthony's Coal Fired Pizza;Wantagh;US;Bar, Eatery
27732;Bottles;Mount Pleasant;US;Store
15349;Bad Frog Brewing;Saint Augustine;US;Brewery
4854;Tinkoff's Brewery Restaurant;St. Petersburg;RU;Brewery, Bar, Eatery
5132;Leipziger Familienbrauerei Ernst Bauer KG;Leipzig;DE;Brewery
37402;Grotto Pizza;Newark;US;Bar, Eatery
38241;Lock & Key Social Drinkery;Downey;US;Bar, Eatery
1635;Chelsea Craft Brewing Company;Bronx;US;Brewery, Bar, Eatery
6131;Bürgerbräu J. B. Falter;Regen;DE;Brewery
29881;Triple C Brewing Co.;Charlotte;US;Brewery, Bar, Beer-to-go
140;Sierra Nevada Brewing Co.;Chico;US;Brewery, Bar, Eatery
16895;Birra Morgana;Morgano;IT;Brewery
18605;Great Crescent Brewery;Aurora;US;Brewery, Bar, Eatery, Beer-to-go
48849;Stirling Tavern;Morristown;US;Bar, Eatery
39588;Cerveza Artesanal Eisenbrücke;Gobernador Mansilla;AR;Brewery
10408;Coles;Buffalo;US;Bar, Eatery
42900;Brewfontaine;Bellefontaine;US;Bar, Eatery, Beer-to-go
35134;Dageraad Brewing;Burnaby;CA;Brewery, Beer-to-go
27910;Gillham Retail Liquor;Coffeyville;US;Store
46787;Broken Symmetry Gastro Brewery;Bethel;US;Brewery, Bar, Eatery, Beer-to-go
44762;Endless Brews;Davenport;US;Bar, Beer-to-go
18757;Vintage Cellars;Clarksville;US;Store
30281;Pies & Pints;Worthington;US;Bar, Eatery, Beer-to-go
8588;Tap Room Bar & Grill;Pebble Beach;US;Bar, Eatery
24372;Abteibrauerei Siegburger Brauhaus - FritzAle;Siegburg;DE;Brewery, Bar, Eatery
18324;HopDevil Belgijska Pivnica (Belgian Pub);Zagreb;HR;Bar
19577;Kindling Spirits & Grill;Carterville;US;Bar, Eatery, Beer-to-go
25196;Grand Wine & Spirits;Mystic;US;Store
53876;Tipsy Tap;Kowloon;HK;Bar, Eatery, Beer-to-go
39966;Cerveza Copado;Zapopan (Jalisco);MX;Brewery
29365;Rowton Brewery Limited;Rowton;GB;Brewery
40946;Baristas;Hurricane;US;Bar, Eatery
44066;The Queen's Head;London;GB;Bar, Eatery
5502;Browar Amber;Kolbudy;PL;Brewery
41234;Orlando's;El Prado;US;Eatery
53730;Growler USA - Katy;Katy;US;Bar, Eatery, Beer-to-go
40860;Weis Market;East Stroudsburg;US;Store
36879;Neighborhood Convenience Store of Austin;Austin;US;Store
18251;Pangea Cafe & Pub;Quincy;US;Bar, Eatery, Beer-to-go
4184;Irish Rover Pub & Restaurant;Frisco;US;Bar, Eatery
29308;Pub Mostodolce;Firenze;IT;Bar, Eatery, Beer-to-go
40412;Chlachain Inn;Mallaig;GB;Bar, Eatery
5028;The Brooklyn Seafood, Steak & Oyster House;Seattle;US;Bar, Eatery
30120;The Burger Loft;New City;US;Bar, Eatery
3515;Brouwerij Facon;Bellegem-Kortrijk;BE;Brewery
3262;Torrence Liquors;Calumet City;US;Store
4080;Thunder Mountain Brewery;Ketchum;US;Brewery
31545;La Belle Vie Martini & Spirits;Aledo;US;Bar, Eatery
29505;McTeague's Saloon;San Francisco;US;Bar
34545;Park Wine and Spirits;Cranston;US;Store
23796;La Trattoria Bohemia;Sacramento;US;Bar, Eatery
13902;Crestwood Wine & Spirits;Coventry;US;Store
8717;Liquor Barn;Niles;US;Store
16069;The Henry House;Halifax;CA;Bar, Eatery
3008;Boulder Beer Emporium;Boulder;US;Store
32296;McGuinness Irish Pub;Appleton;US;Bar, Eatery
16358;Great Dane Brew Pub (Dane County Regional Airport);Madison;US;Bar, Eatery
41228;Scotties Liquor Store;Squamish;CA;Store
52421;Piedmont Brewery & Kitchen;Macon;US;Brewery, Bar, Eatery, Beer-to-go
24980;Durgin-Park / The Hideout;Boston;US;Bar, Eatery
42474;Irving Park Liquor;Chicago;US;Store
21505;Hofbrauhaus Wolters GmbH;Braunschweig;DE;Brewery
48564;Craft 31;Williamsburg;US;Bar, Eatery, Beer-to-go
44517;Ford's Garage;Fort Myers;US;Bar, Eatery
10583;Iron Springs Pub & Brewery;Fairfax;US;Brewery, Eatery
48890;Yokohama Bay Brewery;Kanagawa-ken Yokohama-shi;JP;Brewery, Bar
35964;Blue Owl Brewing;Austin;US;Brewery, Bar
28560;Carbondale Beer Works;Carbondale;US;Brewery, Eatery
35823;Whistle Stop Grocery;Everett;US;Store
49692;Cub Wine & Spirits;Champlain;US;Store
17940;Bières Et Compagnie;Montréal;CA;Eatery
36372;barleymash;San Diego;US;Bar, Eatery
34609;Social Gastropub;Perrysburg;US;Bar, Eatery
27570;Pickerington Shell;Pickerington;US;Store
8931;Aidan's Irish Pub;Bristol;US;Bar, Eatery
23801;Eleven;San Diego;US;Bar, Eatery
22495;Golden Hans;Beijing;CN;Brewery, Bar, Eatery
14133;Lila's Santa Fe Kitchen;Huntington;US;Bar
49589;4 Degrees Brewing Company;Smith Falls;CA;Brewery
27742;Beaver Beer Company;Westport;US;Brewery
27077;Due South Brewing Co.;Boynton Beach;US;Brewery, Bar, Beer-to-go
46724;Des Voigne Cellars & Brewing;Woodinville;US;Brewery, Bar
42906;The Strip Club;Saint Paul;US;Bar, Eatery
14776;The Linkery;San Diego;US;Bar, Eatery
12949;Barley Days Brewery;Picton;CA;Brewery
50487;Oak Point Fresh Market;Greenwell Springs;US;Store
16331;Banjalučka Pivara;Banja Luka;BA;Brewery
49802;The Wooden Nickel;Saint Albans;US;Bar, Eatery
9538;Atomic Ale Brewpub And Eatery;Richland;US;Brewery, Bar, Eatery
47072;Cerberus Brewing Company;Colorado Springs;US;Brewery, Bar, Eatery, Beer-to-go
24023;Schwarzwaldstuben;Berlin;DE;Bar
44563;La Mar;Lima;PE;Bar, Eatery
11599;Green Man Brewery;Asheville;US;Brewery, Bar, Eatery, Beer-to-go
49759;Brasserie Artisanale du Der;Montier En Der;FR;Brewery
33583;Barnstormer Brewing & Pizzeria;Barrie;CA;Brewery, Bar, Eatery, Beer-to-go
42592;Gary's Wine & Marketplace;Hillsborough;US;Store
23086;Uptown Brothers Brewing Co;Denver;US;Bar, Eatery
9071;Southington Wine & Spirits;Southington;US;Store
26978;The Highliner Pub;Seattle;US;Bar, Eatery, Beer-to-go
20503;Ebenezer's Brewpub / Lively Brewing Co.;Brunswick;US;Brewery, Bar, Eatery, Beer-to-go
11907;Key Food;Queens;US;Store
36099;Bruno's Lounge;Chicago;US;Bar, Beer-to-go
19439;Seven Courts Liquors;Nottingham;US;Store
24585;Man Han Lou Restaurant;Phnom Penh;KH;Brewery, Bar, Eatery
27873;Cervecería Steinbock;Zapopan (Jalisco);MX;Brewery
15718;Old Cottage Tavern;Burton-on-Trent;GB;Bar
15776;Tuck's Pub;Cumberland;US;Bar, Eatery
20140;Cooter Brown's Rib Shack;Jacksonville;US;Bar, Eatery
31123;Halligan Homebrew;Elizabethtown;US;Homebrew
18393;Micro Cervejaria Bamberg;Votorantim - SP;BR;Brewery
27959;Buehler's;Ashland;US;Store
50802;Multiple Brewing;Nelsonville;US;Brewery, Bar
25950;Battledown Brewery;Cheltenham;GB;Brewery, Beer-to-go
24859;Fox & Hound Sports Tavern;Houston;US;Bar, Eatery
22289;Majestic Deli;New York;US;Store
8706;Blanchard's Liquors;Jamaica Plain;US;Store
40055;Southern Napa;Daphne;US;Bar, Eatery, Beer-to-go
36089;Radio Cairo Restaurant;Cremorne;AU;Bar, Eatery
42576;Engine No. 9;Saint Petersburg;US;Bar, Eatery
4657;MacLaren Wines;Columbus;US;Store
9638;Fishmonger's Seafood Market;Durham;US;Bar, Eatery
47423;Doyle's Pub & Taproom;Folsom;US;Bar, Eatery
485;Humboldt Brews;Arcata;US;Brewery, Bar, Eatery
42275;Rügener Insel Brauerei GmbH;Rambin;DE;Brewery, Bar, Beer-to-go
20576;Glenn Miller's Beer & Soda Warehouse;Lemoyne;US;Store
53055;The Brewer's Table;Austin;US;Brewery, Bar, Eatery
35379;Rum Runner;Valdosta;US;Bar
52620;Hugger Mugger Brewing Company;Sanford;US;Brewery, Bar, Beer-to-go
25123;Mr. Bill's Wine Cellar;Roanoke;US;Store
42869;Red Crow Brewing Company;Spring Hill;US;Brewery, Bar
49536;Fleur De Lis Brew Works;Seneca Falls;US;Brewery, Bar
22563;Liquor Cabinet;Saint Joseph;US;Store
7693;MacGregor's Grill And Tap Room (Perinton);Rochester;US;Bar, Eatery
12463;World Market;Fort Myers;US;Store
27089;Tap 25;Livermore;US;Bar, Eatery
42308;Cervecería 5 de Mayo;Atlixco;MX;Brewery
28404;Les 3 Brasseurs;Québec;CA;Brewery, Bar, Eatery
24020;Cuan Mor / Oban Bay Brewery;Oban;GB;Brewery, Bar, Eatery
40741;Camino Brewing;San Jose;US;Brewery, Bar
38017;Schlossbrauhaus Schwangau;Schwangau;DE;Brewery, Bar, Eatery, Beer-to-go
22944;BierGarten Wine & Spirits;Jenks;US;Store
2031;The Wine Seller;Herndon;US;Store
18811;Billie Jo's;Algona;US;Bar, Eatery
39900;Bev Maxx;Marietta;US;Store
50171;Way Out West Brewing;Bend;US;Brewery
36036;Firenze Birra;Firenze;IT;Store
18733;Mass Ave Wine Shoppe;Indianapolis;US;Store
2275;Der Hausbrauer Dietz;Bruckberg;DE;Brewery, Bar, Eatery
44037;Dockside Bar & Grill;North Tonawanda;US;Bar, Eatery
30999;Tantalum;Long Beach;US;Bar, Eatery
7067;New World Brewery;Tampa;US;Bar, Eatery
5658;Waldwirtschaft Grosshesselohe;Grosshesselohe;DE;Bar, Eatery
30197;Alfie's Bar & Kitchen;New York;US;Bar, Eatery
46009;Alesong Brewing & Blending;Eugene;US;Brewery, Bar, Beer-to-go
22975;Fox and Hound;Springfield;US;Bar, Eatery
39264;Xpress Liquor & Smokes;Moberly;US;Store
42010;My Parents' Basement;Avondale Estates;US;Bar, Eatery
53416;Irwin Brewing Company;Crested Butte;US;Brewery, Bar, Beer-to-go
34312;The Post Brewing Co.;Lafayette;US;Brewery, Bar, Eatery, Beer-to-go
48976;Rusty Bull Brewing Company;North Charleston;US;Brewery, Bar
75;Grupo Modelo S.A. de C.V.;Mexico City;MX;Brewery
39370;The Cross Keys;Devizes;GB;Bar, Eatery
31350;Danny Rock;Firenze;IT;Bar, Eatery
20263;Uncle Tom's Market;Brunswick;US;Store
13623;Pyerviy Pivovarenniy Zavod;Almaty;KZ;Brewery
53820;Ryan's Daughter;New York;US;Bar
43619;Eight Row Flint;Houston;US;Bar, Eatery
27098;Restaurant de Roste Muis;Waterland-Oudeman;BE;Eatery
26637;NOLA on the Square;Pittsburgh;US;Bar, Eatery
7366;Pivovar Regent Třeboň;Třeboň;CZ;Brewery
41860;Big Bad Brewing Co. (Cervecería Tres B);Mexicali (Baja California);MX;Brewery, Bar, Beer-to-go
20739;Dirty Frank's Hot Dog Palace;Columbus;US;Bar, Eatery
31414;Yard House;Raleigh;US;Bar, Eatery
6239;Kloster Engelberg;Großheubach Main;DE;Brewery, Bar
14157;Oblio's Lounge;Oshkosh;US;Bar, Beer-to-go
23182;L. Mulligan, Grocer;Dublin;IE;Bar, Eatery
32104;Instant Karma Gourmet Hot Dogs;Joplin;US;Bar, Eatery
17844;MoreBeer! & MoreWine!;San Leandro;US;Homebrew
16521;Beverage Warehouse;Roswell;US;Store
44357;Community Keg House;Minneapolis;US;Bar, Eatery
4312;Baccus & Barleycorn Ltd.;Shawnee;US;Homebrew
30058;Bikini Beer;Oxford;US;Store
5718;Brauerei Alfons Hintereder;Cham;DE;Brewery
9535;Cape Fear Wine & Beer;Wilmington;US;Bar, Beer-to-go
7573;Olde Mill Tavern;Harrison;US;Bar, Eatery
37459;Roaring Fork Beer Company;Carbondale;US;Brewery, Bar, Beer-to-go
21689;Geneva Ale House;Geneva;US;Bar, Eatery
21416;Yamaoka Saketen;Kyoto-fu Kyoto-shi;JP;Store
4293;CK Diggs;Rochester Hills;US;Bar, Eatery, Beer-to-go
42903;Heinen's - Downtown Cleveland;Cleveland;US;Store
48535;Kenningar Cerveza Artesanal;Villa La Angostura;AR;Brewery
28725;Okoboji Brewing Company;Spirit Lake;US;Brewery
53903;Vortex Bottle Shop;Harrisburg;US;Bar, Eatery, Beer-to-go
48742;Birrificio Kaos;Grumello Del Monte (BG);IT;Brewery
31747;Twin Falls Sandwich Company;Twin Falls;US;Eatery
47619;Dark Horse Bar & Eatery;Saint Paul;US;Bar, Eatery
2383;Cooper's Cave Ale Company;Glens Falls;US;Brewery, Bar, Eatery
38773;WeldWerks Brewing Co.;Greeley;US;Brewery, Bar, Beer-to-go
20057;Ngon Vietnamese Bistro;Saint Paul;US;Bar, Eatery
39974;Ups N' Downs;Sarnia;CA;Bar, Eatery
25453;nekutis Uupis;Vilnius;LT;Bar, Eatery
33854;Stapleton Tap House;Denver;US;Bar
12086;The Wine Cafe;Mankato;US;Bar, Eatery
20943;Craft Beer Distributors;Guaynabo;PR;Store
14281;Brick Oven Pizzeria & Pub;Crested Butte;US;Bar, Eatery
23307;Crystal Palace Saloon;Tombstone;US;Bar, Eatery
20111;George's Wine & Spirits;Merrionette Park;US;Store
33260;Applebee's;Tinton Falls;US;Bar, Eatery
31360;Via Marconi Smokehouse Tavern;Lansdale;US;Bar, Eatery
42357;3rd Turn Brewing;Jefferstown;US;Brewery, Bar
47732;Cervejaria Confraria De Minas;Contagem - MG;BR;Brewery
39486;Stone Street Tavern;New York;US;Bar, Eatery, Beer-to-go
35845;T-Dubs Public House;Waupaca;US;Bar, Eatery
33816;Nickel Beer Co.;Julian;US;Brewery, Bar, Beer-to-go
25351;Beer Engine;Danville;US;Brewery, Bar, Beer-to-go
43464;Total Wine & More;Natick;US;Store
21707;St. Augustine's;Vancouver;CA;Bar, Eatery
35752;The Old Court House Inn;St. Brelade;JE;Bar, Eatery
51928;High & Dry Brewing;Albuquerque;US;Brewery, Bar
1004;Townsville Brewing Co.;Townsville;AU;Brewery, Bar, Eatery
18792;De Klomp;Linköping;SE;Bar, Eatery
13764;Old Chicago;Greeley;US;Bar, Eatery
27615;love2brew;North Brunswick;US;Homebrew
18471;Birrificio San Paolo;Torino (TO);IT;Brewery
25033;Stoney's Liquors;Indianapolis;US;Store
16701;Deon's 1 Stop Beverage;Wyomissing;US;Store
8081;AJ's Fine Foods;Glendale;US;Store
17846;BJ's Restaurant & Brewhouse;Louisville;US;Bar, Eatery
38748;Nerdbrewing;Malmö;SE;Brewery
7178;Berret's Seafood Restaurant & Taphouse Grill;Williamsburg;US;Bar, Eatery
35800;Mendez Fuel;Miami;US;Store
36716;Ponderosa Brewing Company;Albuquerque;US;Brewery, Bar, Eatery, Beer-to-go
17475;Cheap Charlies;Englewood;US;Store
25147;Bear's Den- Hershey Lodge;Hershey;US;Bar, Eatery
27783;Skosh Monahan's;Costa Mesa;US;Bar, Eatery
